text,coarse_label,fine_label,label
Bündelung aller Asylverfahren in Entscheidungs- u. Rückführungszentren wird die Abschiebungen endlich beschleunigen. Asyl,OTHER,OTHER,0
@USER @USER Es gibt noch einen Gott. NEUWAHLEN die einzige Kosequenz.,OTHER,OTHER,0
"@USER @USER Wir hatten wie immer für alles Verständnis, dann folgte Misstrauen Wut und grenzenlose Ablehnung. |LBR| So entstand Hass derauf Asyl-Migranten!",OFFENSE,ABUSE,1
"@USER großes maul und nichts zu sagen, dummes labern, ohne fragen.",OFFENSE,INSULT,1
EU und dieses Schland mischen sich wieder MIT VERLOGENEN DARSTELLUNGEN in die Innenpolitik Polens ein &gt; DAS GEHT IHNEN EINEN SCHEISSDRECK AN,OFFENSE,PROFANITY,1
"150 Personen bei AfD-Kundgebung gg. das Gedenken an OuryJalloh. Poggenburg, Tillschneider, Däbritz, Bachmann applaudieren aktuell u.a. der Behauptung, AfDler würden wie Juden '33 behandelt. Die Straße würde aber ""uns Deutschen"" gehören. Außerdem Diffamierungen Jallohs. de0701",OTHER,OTHER,0
@USER Frage zum 2ten Advent. Wieso gibt es kein Statement der Regierung zu den Ausschreitungen der Hamas Anhänger in Berlin? Hass Parolen gegen Juden in der Hauptstadt Flaggen Verbrennung. Was kommt als nächstes? Synagogen werden wieder angezündet. Ich Schäme mich für diese Regierung.,OTHER,OTHER,0
"ICH BIN METALLER ! Die IGM, das sind keine Metaller! Mich haben schon die Arschkriecherischen Betriebversammlungen, Ende der 70er angekotzt ! Alles was ROT,SPD,LINKS und besonders GRÜN ist, ist ein DORN im Fleisch der ARBEITNEHMERSCHAFT !",OFFENSE,INSULT,1
"Verhandlungen bei den Sondierungsgesprächen mit der Union für heute beendet. |LBR| „Geduld, Vernunft und Zeit macht möglich die Unmöglichkeit“ (Simon Dach)",OTHER,OTHER,0
"Netanjahu wirft Gabriel Instinktlosigkeit vor. Tatsächlich ist Gabriel |LBR| ein völliger Versager, der einen Abgeschobenenposten bekleidet.",OFFENSE,INSULT,1
"Man sollte sich die Namen derer gut merken, die das aus unserem DEUTSCHLAND gemacht haben! Immer mehr Leute biegen RECHTS ab, angesichts ANTIJÜDISCHER PALÄSTINAApologetik und ISLAMverherrlichung! UND FRAUEN, laßt euch nicht durch GRÜNE Genderscheiße in den Untergang treiben !",OFFENSE,ABUSE,1
"Nur bei der notwendigen Veränderungsbereitschaft kann es in Frage kommen, der Partei zu empfehlen, in ernsthafte Verhandlungen für eine Regierungsbildung einzusteigen, wie immer diese aussieht. |LBR| Am Ende entscheiden bei uns die Mitglieder und das ist auch gut so!",OTHER,OTHER,0
@USER @USER Politikerpflichten wäre uns vom Schaden zu bewahren...nicht welche zu produzieren..! |LBR| @USER wird es schwer haben die begangenen Fehler der naiven Parteien zu bereinigen...wenn es den überhaupt möglich ist..!,OTHER,OTHER,0
@USER Peinlich peinlich....aber eine mehr oder weniger was spielt das noch für eine Rolle...,OTHER,OTHER,0
@USER @USER Alle totalitarian Systeme der letzten 200 Jahre waren linke Diktaturen die von zionistischen Gruppen geschaffen wurden.,OTHER,OTHER,0
Wenn die Deutschen erstmal alle erwachen aus ihrem schlaf wird dieses kranke land namens BRD wieder zum alten Deutschland,OFFENSE,ABUSE,1
"@USER @USER Diese Kundgebung hätte NIEMALS genehmigt werden dürfen. Man hat billigend in Kauf genommen, das es zu Ausschreitungen kommt, da gleichzeitig das Chanukka Fest am Brandenburger Tor stattfindet. Mir tun die Polizisten Leid die für diesen Irrsinn immer den Kopf hin halten.",OTHER,OTHER,0
@USER das Volk wird geschröpft und die Elite erhält Milliarden!! Das Volk wird verarscht!!!,OTHER,OTHER,0
Ich will nen neuen Deutschen Kaiser,OFFENSE,ABUSE,1
"@USER @USER Ihnen ist aber bekannt, dass es bereits Obdachloseneinrichtungen gibt? Zweifelhaft, ob die meisten Obdachlosen in abgeschotteten Kasernen in Randgebieten leben möchten. Und zu 2: Die Menschen haben einen Schutzstatus erhalten. Was heißt das wohl?",OTHER,OTHER,0
@USER Sachsens Frauen für die Freiheit!!!,OTHER,OTHER,0
"Wenn man Äußerungen von @USER, @USER oder @USER liest, könnte man meinen, der @USER fehle nur 1 Mandat zur absoluten Mehrheit ... nurmalso",OTHER,OTHER,0
@USER Mecklenburger sind doch soooooooo ängstlich und brauchen immer etwas länger zum Nachdenken,OTHER,OTHER,0
"@USER Selbst ernannte ""EU-Experten"" im ""Handelsblatt""",OTHER,OTHER,0
"""2015 hing an unserem Küchenschrank der Zeitungsartikel über euch. Heute hängen dort Fotos von der ganzen WG."" Feedback von einer WG! &lt;3",OTHER,OTHER,0
"Was waren die 11,5 Mio. Erst- und die 9,5 Mio. Zweitstimmen für die @USER bei der BTW17 wert? Das entscheiden morgen 600 Funktionäre beim spdbpt18. Motto: Erst das Funktionärscorps, dann die Wähler.",OTHER,OTHER,0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Verstehe nicht, dass man es in D hinnimmt, dass Mörder draußen frei rumlaufen.Versteht keiner im Ausland.",OTHER,OTHER,0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Sehen Sie, ich brauche keine Drogen - Sie reden offensichtlich aus Erfahrung. Sachsens ehem. Innenminister Eggers, der kennt das Problem auch, deswegen durfte er gehen. Ich habe eine ungarische und eine amerikanische Nationalhymne - Herr Oberlehrer.",OTHER,OTHER,0
@USER Wo ist Merkels Balken? |LBR| Wahrscheinlich wird der negative Bereich nicht angezeigt!!,OTHER,OTHER,0
@USER @USER So hab ich das auch verstanden: co2 Abdruck eines mitteleuropäers ist zehnmal stärker als der eines Afrikaner!,OTHER,OTHER,0
@USER @USER Die die dafür verantwortlich sind der eigentliche Feind |LBR| Jedem der Grün gewählt hat dem wünsche ich alles schlechte im Leben...!!,OFFENSE,ABUSE,1
@USER Danke! Wir teilen die Aufregung. Morgen früh wissen wir mehr,OTHER,OTHER,0
"@USER @USER Sich für muslimische Feiertage einzusetzen, bedeutet nicht gleich religiös zu sein. Es bedeutet sich für die im Grundgesetz verankerte Religionsfreiheit einzusetzen. Alles andere über unsere Organisation finden Sie unter: tgd.de, dann kommt es auch zu weniger Missverständnissen.",OTHER,OTHER,0
Die Welt von Maas und Merkel |LBR| Im Internet gibt’s Sperrung wenn nicht Staatsmeinung vertreten wird |LBR| In Hamburg gibts Schläge auf den Kopf,OFFENSE,ABUSE,1
"Als Atheist glaube ich nicht an die Existenz von ca. 2700 Götter. |LBR| Christen, Muslime und Juden glauben auch nicht an die Existenz von 2699 Götter. |LBR| Damit sind sie fast so atheistisch wie ich.^^",OTHER,OTHER,0
@USER Die Bundeswehr sollte zum Schutz der Europäischen Grenzen da sein und sich nicht zu Gehilfen der Schlepper machen lassen.,OTHER,OTHER,0
Was macht ein Verbrecher (BETRUG) wie H.MAAS in einem Amt wie das was er besetzt ?? Ticken wir DEUTSCHE noch richtig ???,OFFENSE,ABUSE,1
@USER Verkauft ist Verkauft!Was die Türken damit machen steht in dern Verantwortung die sind Alt genug.,OTHER,OTHER,0
@USER Ob von Merkel oder Schulz? Wir Deutsche wollen und können dieses Dummgelaber der Pest (Merkel) und Cholera (Schulz) nicht mehr hören!,OFFENSE,INSULT,1
JedenTag strömen Muslimische Invasoren ins Land u es nimmt kein Ende Merkel u Schergen Posaunen dass wir weiter Hunderttausende aufnehmen,OFFENSE,ABUSE,1
@USER Ja unsere Polizei ist auf der Suche...und wenn sie fündig wurden werden sie wieder freigelassen... |LBR| Ein blödes Spiel..ein saublödes Spiel sogar....!,OTHER,OTHER,0
"@USER In GRÜNE Obhut??? Das ""riecht"" so`n bisschen nach Beck, oder?",OTHER,OTHER,0
Hmm? Meine Theorie: Die Österreicher sind in Summe die klügsten Menschen Europas ... grueneversenken,OFFENSE,INSULT,1
Glaubwürdig wären die Grünen wenn sie persönlich alle Flugreisen zum Schutze des Weltklimas sofort unterlassen. |LBR| Schau mer mal…hahaha,OTHER,OTHER,0
@USER @USER hast du maas alte tweets grind etwa verpasst,OTHER,OTHER,0
"@USER @USER @USER @USER Ich bin evangelisch,ich werde ich aus dieser Kirche austreten.",OTHER,OTHER,0
"Es ist eben ein entscheidender Fehler, bei ""Ziegenhirten"" zu kriechen und bei Charakterköpfen nur Schwachsinn heraushängen lassen",OFFENSE,ABUSE,1
"@USER @USER Die Masse versteht das nicht, sie sind so dumm gehalten das annähernd jede Hilfe zu spät kommt",OFFENSE,ABUSE,1
Interessant die EU mahnt Weltweit die Meinungsfreiheit an und in Deutschland wird diese gerade Abgeschafft faulen Zauber beenden AFD wählen,OTHER,OTHER,0
"@USER @USER @USER @USER Sie nutzen die Argumentation von Neonazis: »Alle Kriegsparteien hatten Dreck am Stecken«; das ist billiger Revisionismus! Die Deutschen begangen das größte Verbrechen der Menschheitsgeschichte, nämlich die industrielle Vernichtung von 6 Mio. europäischer Juden (Holocaust).",OTHER,OTHER,0
"Sagt mal, ""Mossul-Offensive""??? Wie lange basteln die USA mit ihren Hilfstruppen da noch rum???",OTHER,OTHER,0
"Hallo, bin wieder aus Szczecin zurück.Treffen mit Sportvereinen.Gut,dass es Freunde gibt,die Politik LEBEN u nicht nur wirres Zeug quatschen",OTHER,OTHER,0
"@USER Typisch,wird verurteilt,dann abgehakt und geht zur Tagesordnung über.Da muss ein Exempel statuiert werden ,dass sich sowas nicht wiederholt!!!!!!",OTHER,OTHER,0
@USER Deutschlandtrend 1939 Die Zustimmung zur NSDAP und Adolf Hitler steigt deutlich. Mit solcher Propaganda hat Goebbels bereits gearbeitet.,OTHER,OTHER,0
@USER fröhlicher gruß aus der hauptstadt edgar,OTHER,OTHER,0
"(3) Sexismus beginnt oft schon lange, bevor es strafbar wird. Respekt beginnt bei der Sprache. Auch bei sexualisierter Gewalt gilt: Erst kommen die Worte, dann die Taten. EndViolenceAgainstWomen",OTHER,OTHER,0
@USER Im Jahre des Herrn anno 1307 hat die Kirche ihre Verteidiger verraten. Heute verrät sie ihre zahlenden Mitglieder. Verrat bleibt Verrat.,OFFENSE,ABUSE,1
@USER @USER Stimmt aber dazu ist er zu blöde.,OFFENSE,INSULT,1
@USER @USER @USER Man hört noch nicht einmal einen Judenfurz,OFFENSE,ABUSE,1
@USER Dreckiger Neger...dreckiges Pack...die Deutschen lieben sie halt..!!,OFFENSE,ABUSE,1
"Salvatore, siehst Du nicht, wer da aus Afrika kommt? Wenn Du diese |LBR| rücksichtslosen Invasoren willst, dann füttere sie selbst, und sitz.",OFFENSE,ABUSE,1
"@USER @USER @USER Gewöhnen sie sich mal Anstand an, oder haben sie es gern wenn man sie Türken Troll nennt",OFFENSE,ABUSE,1
"Die ersten 'Terroristen' wurden getroffen von der Türkei. |LBR| Wer Bomben auf Zivilisten feuert, bekämpft keinen Terrorismus, er ist der Terrorist. Afrin",OTHER,OTHER,0
@USER ....das steht uns gut zu Gesicht....KUNST FÜR BLÖDE....!!,OTHER,OTHER,0
"Fällt euch auf daß vor der WAHL2017 olle Kamellen Rente,Löhne,Kita…aber nicht die wichtigen Themen Terror und Sicherheit besprochen werden",OTHER,OTHER,0
@USER So traurig es so zu sehen..,OTHER,OTHER,0
@USER Dann frage ich anders..demokratisch gewählte Entscheidungen gilt zu akzeptieren! |LBR| Würden Sie sich auch so negativ über Hillary äußern..?,OTHER,OTHER,0
@USER Das ist Arithmetik ....je mehr umso besser können sie sich gegenseitig wärmen....,OTHER,OTHER,0
"Broder:""Wenn unsere Freiheit am Hindukusch verteidigt wird, dann wird sie auch am Jordan, Golanhöhen und dem Roten Meer verteidigt."" DILK16",OTHER,OTHER,0
"Unsere dicke ""Friedenstaube"" ist außenpolitisch so feige, dass sie das ""Säbelrasseln"" ihrer blonden Krähe überlässt",OFFENSE,ABUSE,1
"@USER @USER Erzähle keinen Schwachsinn! Das sind Meldungen über die NUR einige ""echte Redakteure"" in Lokalblättern berichten! Und ich gebe es weiter!",OTHER,OTHER,0
"Unser Bundes-Pastor verabschiedete sich mit einer Predigt zur Demokratie, für deren Zerstörung seine AgitProp-Sekretärin verantwortlich ist.",OFFENSE,INSULT,1
@USER @USER Große Scheine bekommt man schlecht gewechselt und damit mit bezahlen ist auch nicht einfach!,OTHER,OTHER,0
Der Wechsel auf neue Modelle lässt die alten Diesel nicht |LBR| verschwinden. Das ist ein saudummer Vorschlag. Die Schiffe |LBR| versauen die Luft mehr,OFFENSE,INSULT,1
"@USER Zum Ritter geschlagen, weil er viel Geld an Hospitäler gespendet hat - Ablasshandel - vor denen, die am meisten Spenden, sollte man auf der Hut sein -!",OTHER,OTHER,0
"@USER @USER Sei zu Frauen höflich Männer tauschen sich u.a. per DN aus, okay?",OTHER,OTHER,0
"@USER @USER Wer den spektakulär dummen Böhmermann für voll nimmt, der soll das doch tun ! Ich habe noch Hoffnung für Deutschland, da kann so ein dummer Bengel nichts dran ändern nur weil er zu beschränkt im Schädel ist !",OFFENSE,INSULT,1
@USER @USER Die Arschlöscher der Justiz leben in einem eigenen Biotop,OFFENSE,INSULT,1
@USER @USER Der Antisemitismus hat nicht mit der Befreiung von Auschwitz &amp; dem Sieg über Deutschland aufgehört zu existieren! Selbst nach 1945 existiert Judenhass unter Deutschen weiter (AfD &amp; Co.). Antisemitische Muslime sind jedoch ein weiteres trauriges Kapitel für uns Juden hier.,OTHER,OTHER,0
"Es ist unglaublich dieses Politische Pack posaunt in die Welt hinaus es können 220.000 plus die, d zusätzlich kommen in unser Land strömen",OFFENSE,ABUSE,1
@USER Als Frau bist du ein Ritter . Ich kenne wenige die im Orden aufgenommen wurden. Du hast aber meinen Respekt.,OTHER,OTHER,0
"@USER @USER Tipp: Anlicken, um das ganze, grandiose Bild zu sehen",OTHER,OTHER,0
"@USER Da haben wir uns wohl im Datum geirrt. Wir hoffen, Sie hatten trotzdem ein schönes Wochenende!",OTHER,OTHER,0
@USER Ihr solltet alle schon mal Jodeln üben..,OTHER,OTHER,0
"@USER Wir könnte ja ein Quiz machen ,wer das wirkliche Alter des Killers errät darf ihn entmannen!",OFFENSE,ABUSE,1
"Ich hätte da mal eine Frage. |LBR| Wenn ich mir die Situation in Deutschland so anschauen dann frage ich mich, wann kommen wohl die politischen Umerziehungslager? |LBR| Der Anfang ist mit dem NetzDG gemacht.",OTHER,OTHER,0
@USER O.k dann fahren wir auf Glasfaser-Autobahnen!,OTHER,OTHER,0
.@USER freut uns sehr! Viel Erfolg bei der Arbeit :) |LBR| cc: @USER,OTHER,OTHER,0
"Nachts noch viele Kilometer auf den Straßen unterwegs - wer kennt das in der Politik nicht. Gute Besserung und schnelle Genesung, liebe @USER . CL Verkehrsunfall",OTHER,OTHER,0
Erst wenn Europa islamisiert ist werdet ihr merken dass |LBR| P E G I D A |LBR| P atrioten |LBR| E Uropas |LBR| G egen |LBR| I slamisierung |LBR| D es |LBR| A bendlandes |LBR| recht hatte,OFFENSE,ABUSE,1
"Was macht ihr Italiener denn, wenn Österreich den Brenner |LBR| schließt? Gibt es einen Shuttleservice nach Libyen?",OTHER,OTHER,0
"O wohl dem Land, o wohl der Stadt, |LBR| so diesen König bei sich hat! |LBR| Wohl allen Herzen insgemein, |LBR| da dieser König ziehet ein! |LBR| Er ist die rechte Freudensonn', |LBR| bringt mit sich lauter Freud' und Wonn'. |LBR| Gelobet sei mein Gott, |LBR| mein Tröster früh und spat.",OTHER,OTHER,0
@USER @USER @USER .... Macht es einfach besser...egal wie Hauptsache Deutschland wir wieder ein stolzes Land in dem es sich gut und gerne leben läßt.,OTHER,OTHER,0
"@USER @USER @USER Nunja, da das GG das Demonstrationsrecht der Deutschen sichert (aber nichts über die anderen sagt) und das VersG und die genannten EMRK das Versammlungsrecht für jedermann, brauchen Sie sich doch jetzt nicht unbedingt ums GG sorgen?",OTHER,OTHER,0
"die schützenlliesl spricht von nachbarschaft zur türkei. sie soll mal dem, der |LBR| verdächtig war, ziegen zu ficken, das schandmaul verbieten.",OFFENSE,ABUSE,1
@USER @USER Weil es kleine fotzen.sind Kamerad!!,OFFENSE,INSULT,1
"Patriotismus in der Minusversion: Alle, die das Wort bislang nur mit der Beißzange anfassen, werfen @USER und der @USER plötzlich vor, keinen zu haben. So als ob es patriotisch sei, auf Teufel komm raus regieren zu wollen. JamaikaAbbruch",OTHER,OTHER,0
"@USER @USER Lieber Georg, die Sommerpraktika sind gerade voll, aber schick uns ein Mail und triff dich mal mit uns für Herbst!",OTHER,OTHER,0
@USER @USER Asyl Industrie läuft. Man sollte mal fragen wieviel Geld er bekommen hat.,OTHER,OTHER,0
"@USER Frage mich schon seit Jahren, wieviel Stoff jemand intus haben muß, um solche deutschfeindlichen Idioten zu wählen?!",OFFENSE,ABUSE,1
@USER Das sind die Taugenichtse...die ewig Studierenden....da geht nichts brauchbares hervor.,OFFENSE,INSULT,1
@USER @USER @USER ..regt euch nicht auf...Leberzirrhosen im Endstadium.. |LBR| Schulz bleibt nicht unser Problem....!,OFFENSE,INSULT,1
@USER Der kleine Mann muss bluten |LBR| aber klar: |LBR| die Linken sind die Guten,OTHER,OTHER,0
"@USER Merkel &amp; Co sollen ihre gestohlenen Gelder der Rentenversicherung, endlich zurückzahlen!",OTHER,OTHER,0
Wir klagen an. Zensur Minister Heiko Maas. Anette Kahane Angela Merkel Lothar de Misere Altmeyer Sigmar Gabriel wegen Verrart am eigenen Volk.,OFFENSE,INSULT,1
@USER @USER Hier sind schon ein paar richtig dumme Menschen unterwegs.... |LBR| Gegen wenn oder was habt ihr eigentlich vor der AfD gehetzt und gestänkert? |LBR| Ich pubertierende Pickelplantagen...,OFFENSE,INSULT,1
"Allein dieses Wahlsystem wird durch bezahlte, von der Lobby gesteuerte ""politische Beamte"" immer eine ""Scheindemokratie"" hervorbringen",OTHER,OTHER,0
spannender Wahlabend in Ägypten. Erste Hochrechnungen: |LBR| al-Sisi: 93% |LBR| Hamdeen Sabahi: 3% |LBR| ungültige Stimmen: 4%,OTHER,OTHER,0
"Moin, moin, seid Ihr alle noch gesund und munter bei all dem geistigen Dünnpfiff im ""Merkel-Propagandaschrott"" ???",OFFENSE,INSULT,1
@USER @USER Eher beantragen die Deutschen eine Auslieferung....,OTHER,OTHER,0
@USER Ihr habt nicht ernsthaft des Schweizerdeutsch von Frankie untertitelt????,OTHER,OTHER,0
"Achja ... und steckt euch euren - in Wahrheit RASSISTISCHEN - ""diversity""-Scheißdreck sonstwohin ...",OFFENSE,PROFANITY,1
"@USER @USER @USER @USER @USER Die ganze „Mafia“ in Berlin muss weg, das Volk kann es auch selbst, dazu brauchen wir keine Politmarionetten.",OFFENSE,ABUSE,1
"@USER weist darauf hin, dass 90% aller engagierten Menschen Erfahrung mit Bedrohung &amp; hatespeech machen engagement_macht_stark",OTHER,OTHER,0
"Gleich online mit @USER für unser erstes Periscope - Interview :) Falls ihr das nutzt, schaltet euch live zu…",OTHER,OTHER,0
"@USER @USER Tip, SCHULDEN, die Rechnung bezahlen die, die so oder so nix haben",OTHER,OTHER,0
"Irgendwann wird @USER behaupten, Agenda 2010 wäre der @USER von @USER abgepresst worden. Wetten dass ... ?",OTHER,OTHER,0
@USER @USER Wie kommen Sie denn jetzt auf Muslime?,OTHER,OTHER,0
@USER Es gibt sie noch. Politiker die ihr Land nicht verraten.,OTHER,OTHER,0
Ursula von der Leyen hat sonst keine Sorgen (die Maße für Schützengräben werden wohl auch angepasst).,OTHER,OTHER,0
@USER Und es sollen sogar noch welche mit Anstand und Charakter dabei sein,OTHER,OTHER,0
Und: Nur mit transparenteren Steuerregeln in EU können wir auch weltweit glaubwürdig für mehr Steuergerechtigkeit eintreten. paradisepapers,OTHER,OTHER,0
@USER Die Kölner haben’s voll drauf....ihre Politik gleicht ihrem Fußball....,OTHER,OTHER,0
"@USER @USER Vier Jahre. Natürlich ist Deutschland ein Rechtsstaat, aber genau dieser Rechtsstaat hatte vor allem zwischen 1948 &amp; 1963 die deutschen Täter des Holocaust genüsslich ihr Leben weiter leben lassen. Erst mit den Auschwitz-Prozessen zwischen 1963 / 68 endete das so langsam.",OTHER,OTHER,0
